   2.0133520367935681E-003   2.0133520367935681E-003   1.3718901810669557E-003   1.3717809406755981E-003   6.8594370800248818E-004   6.8594370800248818E-004   9.1853512787013047E-003   9.1853512787013047E-003   4.5926756393506523E-003   4.5926756393506523E-003   1.4697652935809979E-003   9.8414477986085401E-003  0.15796008531436970        4.7009529539628121E-002   1166.6134922903166     
   2.0133520367935681E-003   2.0133520367935681E-003   1.4356528517333129E-003   1.4355304647732132E-003   7.1782477385346139E-004   7.1782477385346139E-004   9.5877386064141916E-003   9.5877386064141916E-003   4.7938693032070958E-003   4.7938693032070958E-003   1.5380683551141569E-003   1.0272577078300919E-002  0.15624286810172630        4.8907398190458237E-002   1165.0157719881354     
   2.0133520367935681E-003   2.0133520367935681E-003   1.4886144358776604E-003   1.4884775771577298E-003   7.4430527870431582E-004   7.4430527870431582E-004   9.9865108751194011E-003   9.9865108751194011E-003   4.9932554375597005E-003   4.9932554375597005E-003   1.5947974040975677E-003   1.0699833080485071E-002  0.15454698250420962        5.0746569753972001E-002   1163.2572658530657     
   2.0133520367935681E-003   2.0133520367935681E-003   1.5309745295520036E-003   1.5308218861552494E-003   7.6548503093473393E-004   7.6548503093473393E-004   1.0380980776855561E-002   1.0380980776855561E-002   5.1904903884277803E-003   5.1904903884277803E-003   1.6401663065949100E-003   1.1122479403773814E-002  0.15287216353623678        5.2525058592099265E-002   1161.3285644759314     
   2.0133520367935681E-003   2.0133520367935681E-003   1.5628846575248252E-003   1.5627149616318765E-003   7.8143980207043902E-004   7.8143980207043902E-004   1.0770505036789042E-002   1.0770505036789042E-002   5.3852525183945210E-003   5.3852525183945210E-003   1.6743374588912962E-003   1.1539826825131116E-002  0.15121814950392881        5.4240862691274254E-002   1159.2199662881633     
   2.0133520367935681E-003   2.0133520367935681E-003   1.5847009337847085E-003   1.5845125341774082E-003   7.9234765992909607E-004   7.9234765992909607E-004   1.1154484048819014E-002   1.1154484048819014E-002   5.5772420244095070E-003   5.5772420244095070E-003   1.6976920009043658E-003   1.1951232909448944E-002  0.14958468196422037        5.5892989918217797E-002   1156.9267920498437     
   2.0133520367935681E-003   2.0133520367935681E-003   1.5966572345462579E-003   1.5964480171293310E-003   7.9832554981386079E-004   7.9832554981386079E-004   1.1532361320613083E-002   1.1532361320613083E-002   5.7661806603065413E-003   5.7661806603065413E-003   1.7104800183528547E-003   1.2356101414942589E-002  0.14797150568447742        5.7480125820025138E-002   1154.4423289196768     
   2.0133520367935681E-003   2.0133520367935681E-003   1.5989920620224807E-003   1.5987604341085567E-003   7.9949271915642588E-004   7.9949271915642588E-004   1.1903622752862305E-002   1.1903622752862305E-002   5.9518113764311523E-003   5.9518113764311523E-003   1.7129576079734535E-003   1.2753881520923898E-002  0.14637836860261672        5.9001149395515290E-002   1151.7606996807576     
   2.0133520367935681E-003   2.0133520367935681E-003   1.5919561620173761E-003   1.5917005936863155E-003   7.9597453797416074E-004   7.9597453797416074E-004   1.2267795775420047E-002   1.2267795775420047E-002   6.1338978877100237E-003   6.1338978877100237E-003   1.7053934932353379E-003   1.3144066902235765E-002  0.14480502178772053        6.0455157626970395E-002   1148.8769830686908     
   2.0110910908226693E-003   2.0110910908226693E-003   1.5843544787018584E-003   1.5840732471277914E-003   7.9217347110352074E-004   7.9217347110352074E-004   1.2624448361007711E-002   1.2624448361007711E-002   6.3122241805038557E-003   6.3122241805038557E-003   1.6972213362083479E-003   1.3526194672508263E-002  0.14325121940114074        6.1871717941421774E-002   1147.2543221630715     
   2.0110910908226693E-003   2.0110910908226693E-003   1.5768472250144666E-003   1.5765386645410944E-003   7.8841961236293689E-004   7.8841961236293689E-004   1.2973187935325181E-002   1.2973187935325181E-002   6.4865939676625904E-003   6.4865939676625904E-003   1.6891485691511725E-003   1.3899844216419835E-002  0.14171671865808594        6.3260963887473320E-002   1144.3138669426223     
   2.0080439999276946E-003   2.0080439999276946E-003   1.5694332279315036E-003   1.5690958623462772E-003   7.8471236705347791E-004   7.8471236705347791E-004   1.3313660200687966E-002   1.3313660200687966E-002   6.6568301003439830E-003   6.6568301003439830E-003   1.6811741382281541E-003   1.4264635929308534E-002  0.14020127978968594        6.4610832493840711E-002   1143.0648845419926     
   2.0080439999276946E-003   2.0080439999276946E-003   1.5621113290008068E-003   1.5617437152354013E-003   7.8105113634124553E-004   7.8105113634124553E-004   1.3645547888719594E-002   1.3645547888719594E-002   6.8227739443597968E-003   6.8227739443597968E-003   1.6732968377522156E-003   1.4620229880770993E-002  0.13870466600552728        6.5932215701456076E-002   1140.0357179509567     
   2.0043681681887679E-003   2.0043681681887679E-003   1.5548803841607375E-003   1.5544809850771579E-003   7.7743534313165833E-004   7.7743534313165833E-004   1.3968569456150040E-002   1.3968569456150040E-002   6.9842847280750199E-003   6.9842847280750199E-003   1.6655153411540976E-003   1.4966324417303615E-002  0.13722664345665436        6.7210516518786581E-002   1138.9819730045015     
   2.0022606460522990E-003   2.0022606460522990E-003   1.5477392635614197E-003   1.5473064032740273E-003   7.7386438658288330E-004   7.7386438658288330E-004   1.4282477736402406E-002   1.4282477736402406E-002   7.1412388682012030E-003   7.1412388682012030E-003   1.6578282892221719E-003   1.5302654717574006E-002  0.13576698119902994        6.8455211948109204E-002   1136.9309348814074     
   1.9999583362461616E-003   1.9999583362461616E-003   1.5406868513881972E-003   1.5402192451229116E-003   7.7033770953701861E-004   7.7033770953701861E-004   1.4587058558384020E-002   1.4587058558384020E-002   7.2935292791920098E-003   7.2935292791920098E-003   1.6502349054888336E-003   1.5628991312554307E-002  0.13432545115744982        6.9661900081272668E-002   1134.9014906819393     
   1.9974514313329549E-003   1.9974514313329549E-003   1.5337220456872872E-003   1.5332184477635481E-003   7.6685473929134730E-004   7.6685473929134730E-004   1.4882129342728726E-002   1.4882129342728726E-002   7.4410646713643632E-003   7.4410646713643632E-003   1.6427340511752301E-003   1.5945138581495061E-002  0.13290182808990544        7.0829813495555907E-002   1132.8888802102394     
   1.9947314535049177E-003   1.9947314535049177E-003   1.5268437581935966E-003   1.5263027577014916E-003   7.6341490797532201E-004   7.6341490797532201E-004   1.5167537684658124E-002   1.5167537684658124E-002   7.5837688423290618E-003   7.5837688423290618E-003   1.6353243832515981E-003   1.6250933233562276E-002  0.13149588955238947        7.1958309909643817E-002   1130.9041530383884     
   1.9917911319720532E-003   1.9917911319720532E-003   1.5200509141606781E-003   1.5194713760008091E-003   7.6001766422565385E-004   7.6001766422565385E-004   1.5443159931635383E-002   1.5443159931635383E-002   7.7215799658176916E-003   7.7215799658176916E-003   1.6280050457151527E-003   1.6546242783895052E-002  0.13010741586413849        7.3046867507073260E-002   1128.9543825013920     
   1.9886243294989173E-003   1.9886243294989173E-003   1.5133424521928003E-003   1.5127231667496864E-003   7.5666245530066822E-004   7.5666245530066822E-004   1.5708899763070504E-002   1.5708899763070504E-002   7.8544498815352522E-003   7.8544498815352522E-003   1.6207748215175213E-003   1.6830964031861254E-002  0.12873619007330736        7.4095077331131950E-002   1127.0334816454795     
   1.9852259949566077E-003   1.9852259949566077E-003   1.5067173240791004E-003   1.5060571153331218E-003   7.5334873677393563E-004   7.5334873677393563E-004   1.5964686778495225E-002   1.5964686778495225E-002   7.9823433892476127E-003   7.9823433892476127E-003   1.6136326235712021E-003   1.7105021548387743E-002  0.12738199792307014        7.5102638410317932E-002   1125.1471812431739     
   1.9815921023531502E-003   1.9815921023531502E-003   1.5001744946298015E-003   1.4994722383436226E-003   7.5007597259932931E-004   7.5007597259932931E-004   1.6210475099854484E-002   1.6210475099854484E-002   8.1052375499272421E-003   8.1052375499272421E-003   1.6065773982253100E-003   1.7368366178415518E-002  0.12604462781814185        7.6069351759082665E-002   1123.2896190895942     
   1.9777196004454895E-003   1.9777196004454895E-003   1.4937129415144596E-003   1.4929677851268466E-003   7.4684364286779097E-004   7.4684364286779097E-004   1.6446241992854368E-002   1.6446241992854368E-002   8.2231209964271842E-003   8.2231209964271842E-003   1.5996083412073356E-003   1.7620973563772537E-002  0.12472387079171654        7.6995115096810840E-002   1121.4633728827489     
   1.9736063468122384E-003   1.9736063468122384E-003   1.4873316551022246E-003   1.4865428205105829E-003   7.4365122996183984E-004   7.4365122996183984E-004   1.6671986511660002E-002   1.6671986511660002E-002   8.3359932558300012E-003   8.3359932558300012E-003   1.5927244505470530E-003   1.7862842691064286E-002  0.12341952047281554        7.7879916305752306E-002   1119.6675740042806     
   1.9692510376733497E-003   1.9692510376733497E-003   1.4810296383040817E-003   1.4801964603605804E-003   7.4049714139737277E-004   7.4049714139737277E-004   1.6887728170645828E-002   1.6887728170645828E-002   8.4438640853229142E-003   8.4438640853229142E-003   1.5859247789577647E-003   1.8093994468549101E-002  0.12213137305404173        7.8723826216250459E-002   1117.9099762512608     
   1.9646531984810847E-003   1.9646531984810847E-003   1.4748059064170558E-003   1.4739273526269455E-003   7.3738148071386374E-004   7.3738148071386374E-004   1.7093505646362212E-002   1.7093505646362212E-002   8.5467528231811061E-003   8.5467528231811061E-003   1.5792078778145845E-003   1.8314470335388081E-002  0.12085922725973418        7.9526997769723204E-002   1116.1887906177685     
   1.9598131232661776E-003   1.9598131232661776E-003   1.4686594869703477E-003   1.4677349502663713E-003   7.3430421945754921E-004   7.3430421945754921E-004   1.7289375512391677E-002   1.7289375512391677E-002   8.6446877561958384E-003   8.6446877561958384E-003   1.5725731609996835E-003   1.8524330906133937E-002  0.11960288431451840        8.0289659726992826E-002   1114.4983194452154     
   1.9547317878924365E-003   1.9547317878924365E-003   1.4625894195733858E-003   1.4616180610255533E-003   7.3126490268059458E-004   7.3126490268059458E-004   1.7475411009322515E-002   1.7475411009322515E-002   8.7377055046612574E-003   8.7377055046612574E-003   1.5660193510988072E-003   1.8723654652845551E-002  0.11836214791224729        8.1012107893656898E-002   1112.8336091146489     
   1.9494108344616946E-003   1.9494108344616946E-003   1.4565947557657610E-003   1.4555760243402101E-003   7.2826311212690308E-004   7.2826311212690308E-004   1.7651700851663316E-002   1.7651700851663316E-002   8.8258504258316578E-003   8.8258504258316578E-003   1.5595457403645109E-003   1.8912536626782123E-002  0.11713682418532795        8.1694703595419749E-002   1111.2037784264512     
   1.9438525030580096E-003   1.9438525030580096E-003   1.4506745588690293E-003   1.4496078087369176E-003   7.2529840437453633E-004   7.2529840437453633E-004   1.7818348073156222E-002   1.7818348073156222E-002   8.9091740365781109E-003   8.9091740365781109E-003   1.5531512236466973E-003   1.9091087221238808E-002  0.11592672167442936        8.2337866846825203E-002   1109.6078279016185     
   1.9380595963826366E-003   1.9380595963826366E-003   1.4448279038403533E-003   1.4437123972649551E-003   7.2237033761871506E-004   7.2237033761871506E-004   1.7975468911616579E-002   1.7975468911616579E-002   8.9877344558082894E-003   8.9877344558082894E-003   1.5468347113553088E-003   1.9259430976732047E-002  0.11473165129856662        8.2942072592045099E-002   1108.0408974827453     
   1.9320354459491050E-003   1.9320354459491050E-003   1.4390538771279627E-003   1.4378892708229946E-003   7.1947850728064334E-004   7.1947850728064334E-004   1.8123191734129251E-002   1.8123191734129251E-002   9.0615958670646254E-003   9.0615958670646254E-003   1.5405956473103512E-003   1.9417705429424198E-002  0.11355142632555652        8.3507847333532753E-002   1106.5080924154711     
   1.9257838545554482E-003   1.9257838545554482E-003   1.4333515765284090E-003   1.4321377716575887E-003   7.1662250035241129E-004   7.1662250035241129E-004   1.8261656003164855E-002   1.8261656003164855E-002   9.1308280015824275E-003   9.1308280015824275E-003   1.5344333267759880E-003   1.9566060003390912E-002  0.11238586234284037        8.4035763397663180E-002   1105.0079019031896     
   1.9193090514210162E-003   1.9193090514210162E-003   1.4277201110455958E-003   1.4264568594698902E-003   7.1380187770560667E-004   7.1380187770560667E-004   1.8391011283939999E-002   1.8391011283939999E-002   9.1955056419699994E-003   9.1955056419699994E-003   1.5283466351463111E-003   1.9704654947078570E-002  0.11123477722866906        8.4526434262813616E-002   1103.5325660015378     
   1.9126156667305660E-003   1.9126156667305660E-003   1.4221586007515578E-003   1.4208457237068453E-003   7.1101621950542563E-004   7.1101621950542563E-004   1.8511416293132358E-002   1.8511416293132358E-002   9.2557081465661790E-003   9.2557081465661790E-003   1.5223347039716199E-003   1.9833660314070380E-002  0.11009799112364627        8.4980511994369456E-002   1102.0884748105900     
   1.9057086917021074E-003   1.9057086917021074E-003   1.4166661766489709E-003   1.4153037371900819E-003   7.0826512007133950E-004   7.0826512007133950E-004   1.8623037988871508E-002   1.8623037988871508E-002   9.3115189944357538E-003   9.3115189944357538E-003   1.5163968612750876E-003   1.9953254988076617E-002  0.10897532640262496        8.5398683353352170E-002   1100.6716732567565     
   1.8985934358796111E-003   1.8985934358796111E-003   1.4112419805353688E-003   1.4098300600996492E-003   7.0554815353194157E-004   7.0554815353194157E-004   1.8726050701758673E-002   1.8726050701758673E-002   9.3630253508793365E-003   9.3630253508793365E-003   1.5105322072496241E-003   2.0063625751884293E-002  0.10786660764695317        8.5781665283868061E-002   1099.2822133657758     
   1.8912755001871217E-003   1.8912755001871217E-003   1.4058851648690478E-003   1.4044239895902226E-003   7.0286491856389789E-004   7.0286491856389789E-004   1.8820635306520315E-002   1.8820635306520315E-002   9.4103176532601574E-003   9.4103176532601574E-003   1.5047399888466670E-003   2.0164966399843193E-002  0.10677166161706447        8.6130202300212108E-002   1097.9188980947890     
   1.8837607309670258E-003   1.8837607309670258E-003   1.4005948926366369E-003   1.3990843437642749E-003   7.0021497685867436E-004   7.0021497685867436E-004   1.8906978433770937E-002   1.8906978433770937E-002   9.4534892168854686E-003   9.4534892168854686E-003   1.4990189397474374E-003   2.0257476893326003E-002  0.10569031722540889        8.6445061786438571E-002   1096.5800838264508     
   1.8760552111081893E-003   1.8760552111081893E-003   1.3953703372223119E-003   1.3938104465259099E-003   6.9759793034087801E-004   6.9759793034087801E-004   1.8985271721247331E-002   1.8985271721247331E-002   9.4926358606236654E-003   9.4926358606236654E-003   1.4933683355634749E-003   2.0341362558479282E-002  0.10462240550972018        8.6727033124431099E-002   1095.2708660562619     
   1.8681652239475686E-003   1.8681652239475686E-003   1.3902106822786353E-003   1.3886018385742605E-003   6.9501340111005042E-004   6.9501340111005042E-004   1.9055711103778822E-002   1.9055711103778822E-002   9.5278555518894109E-003   9.5278555518894109E-003   1.4877876841867077E-003   2.0416833325477307E-002  0.10356775960661514        8.6976924091968610E-002   1093.9849148741569     
   1.8600972147588691E-003   1.8600972147588691E-003   1.3851151215990010E-003   1.3834577298046178E-003   6.9246098656236673E-004   6.9246098656236673E-004   1.9118496141174349E-002   1.9118496141174349E-002   9.5592480705871744E-003   9.5592480705871744E-003   1.4822761390763763E-003   2.0484103008401089E-002  0.10252621472552077        8.7195556825046608E-002   1092.7301226644076     
   1.8518577702928043E-003   1.8518577702928043E-003   1.3800828589916620E-003   1.3783773344660582E-003   6.8994029087993721E-004   6.8994029087993721E-004   1.9173829383136106E-002   1.9173829383136106E-002   9.5869146915680530E-003   9.5869146915680530E-003   1.4768328583564909E-003   2.0543388624788685E-002  0.10149760812292553        8.7383765948356701E-002   1091.5004517408188     
   1.8434536006086250E-003   1.8434536006086250E-003   1.3751131081553242E-003   1.3733600728064277E-003   6.8745093504508589E-004   6.8745093504508589E-004   1.9221915770249964E-002   1.9221915770249964E-002   9.6109578851249818E-003   9.6109578851249818E-003   1.4714572208640298E-003   2.0594909753839246E-002  0.10048177907695025        8.7542396537722333E-002   1090.2965340789797     
   1.8348915083347339E-003   1.8348915083347339E-003   1.3702050925562851E-003   1.3684052980253098E-003   6.8499254011255000E-004   6.8499254011255000E-004   1.9262962070054016E-002   1.9262962070054016E-002   9.6314810350270081E-003   9.6314810350270081E-003   1.4661485335985462E-003   2.0638887932200731E-002   9.9478568862235051E-002   8.7672301163437494E-002   1089.1220139288098     
